GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
3450,-0.0,0.0,-0.0,-175.94,-29.36,0.0,0.0,122.35,-21.45,-205.3,100.9,-104.41
3460,0.0,0.0,-0.0,-176.27,-21.47,-0.0,0.0,112.58,-21.55,-197.73,91.03,-106.7
3470,-0.0,-0.0,0.0,-183.31,-21.92,-0.0,-0.0,120.89,-22.86,-205.23,98.04,-107.19
3480,-0.0,0.0,-0.0,-186.88,-26.05,0.0,-0.0,120.86,-22.65,-212.93,98.21,-114.72
3490,-0.0,0.0,-0.0,-181.18,-17.9,0.0,-0.0,121.6,-22.2,-199.08,99.4,-99.69
3500,-0.0,-0.0,-0.0,-183.14,-29.22,-0.0,-0.0,126.26,-21.79,-212.37,104.47,-107.89
3510,-0.0,0.0,0.0,-192.98,-31.58,-0.0,-0.0,131.77,-23.52,-224.55,108.25,-116.3
3520,-0.0,0.0,-0.0,-192.12,-24.17,0.0,-0.0,120.31,-22.35,-216.29,97.96,-118.33
3530,-0.0,0.0,0.0,-180.07,-28.81,-0.0,0.0,124.41,-22.07,-208.88,102.35,-106.53
3540,-0.0,-0.0,-0.0,-183.68,-22.3,-0.0,-0.0,118.89,-22.15,-205.98,96.74,-109.24
3550,0.0,0.0,0.0,-178.09,-17.29,0.0,-0.0,116.55,-22.13,-195.37,94.43,-100.94
3560,-0.0,-0.0,-0.0,-184.5,-25.39,-0.0,0.0,122.25,-21.82,-209.89,100.43,-109.47
3570,0.0,-0.0,-0.0,-181.12,-31.4,0.0,0.0,129.55,-22.3,-212.51,107.24,-105.27
3580,-0.0,-0.0,0.0,-184.81,-26.08,0.0,0.0,119.65,-21.84,-210.9,97.81,-113.09
3590,-0.0,-0.0,-0.0,-184.99,-32.21,-0.0,0.0,123.32,-21.65,-217.2,101.68,-115.53
3600,0.0,-0.0,-0.0,-189.25,-33.47,0.0,-0.0,126.61,-22.12,-222.72,104.49,-118.23
3610,0.0,-0.0,-0.0,-186.65,-42.42,0.0,0.0,133.16,-22.05,-229.07,111.12,-117.96
3620,-0.0,0.0,0.0,-190.5,-26.83,-0.0,-0.0,121.16,-21.95,-217.33,99.21,-118.13
3630,0.0,0.0,-0.0,-189.02,-21.53,0.0,-0.0,113.13,-21.92,-210.54,91.21,-119.33
3640,-0.0,-0.0,0.0,-192.42,-23.4,-0.0,0.0,122.27,-22.39,-215.82,99.88,-115.94
3650,0.0,0.0,-0.0,-184.35,-15.6,-0.0,-0.0,118.35,-22.23,-199.95,96.12,-103.83
3660,-0.0,-0.0,0.0,-182.93,-21.7,-0.0,-0.0,115.09,-22.19,-204.63,92.9,-111.73
3670,0.0,-0.0,0.0,-186.11,-22.19,-0.0,0.0,121.5,-22.12,-208.3,99.37,-108.92
3680,-0.0,-0.0,0.0,-189.88,-19.51,-0.0,0.0,110.82,-22.47,-209.39,88.35,-121.04
3690,-0.0,-0.0,0.0,-187.88,-22.13,-0.0,-0.0,120.58,-22.98,-210.01,97.6,-112.4
3700,-0.0,-0.0,0.0,-197.07,-26.02,-0.0,-0.0,125.51,-22.97,-223.09,102.54,-120.55
3710,-0.0,0.0,-0.0,-192.67,-28.95,-0.0,-0.0,132.03,-23.12,-221.62,108.91,-112.7
3720,0.0,-0.0,0.0,-186.3,-21.73,-0.0,0.0,120.73,-22.01,-208.03,98.73,-109.3
3730,0.0,-0.0,0.0,-190.66,-14.02,0.0,0.0,107.27,-22.2,-204.68,85.07,-119.61
3740,-0.0,-0.0,-0.0,-179.46,-19.81,-0.0,-0.0,115.45,-21.69,-199.27,93.76,-105.51
3750,0.0,-0.0,-0.0,-186.12,-15.39,0.0,-0.0,113.92,-22.54,-201.51,91.37,-110.14
3760,-0.0,0.0,0.0,-189.22,-13.31,0.0,0.0,123.0,-22.78,-202.54,100.22,-102.31
3770,-0.0,0.0,0.0,-192.86,-13.73,0.0,-0.0,111.38,-22.11,-206.59,89.28,-117.31
3780,0.0,0.0,0.0,-194.02,-20.75,-0.0,0.0,120.4,-22.67,-214.77,97.73,-117.04
3790,0.0,-0.0,0.0,-191.37,-23.51,-0.0,0.0,118.62,-22.26,-214.88,96.36,-118.52
3800,0.0,0.0,-0.0,-191.47,-19.83,0.0,0.0,120.46,-22.46,-211.3,98.0,-113.3
3810,-0.0,0.0,0.0,-191.61,-28.37,-0.0,0.0,119.75,-22.55,-219.98,97.21,-122.78
3820,0.0,0.0,-0.0,-190.0,-22.78,-0.0,-0.0,117.55,-22.08,-212.79,95.47,-117.32
3830,-0.0,0.0,-0.0,-186.08,-15.43,0.0,-0.0,115.06,-22.27,-201.51,92.79,-108.72
3840,-0.0,0.0,0.0,-181.6,-18.54,0.0,-0.0,118.42,-22.28,-200.14,96.14,-104.0
3850,0.0,-0.0,-0.0,-187.38,-10.16,0.0,-0.0,109.28,-22.24,-197.54,87.04,-110.5
3860,-0.0,-0.0,0.0,-188.34,-19.79,-0.0,0.0,123.88,-22.06,-208.13,101.82,-106.31
3870,-0.0,-0.0,-0.0,-189.14,-27.19,0.0,0.0,130.07,-22.57,-216.33,107.5,-108.83
3880,-0.0,-0.0,-0.0,-185.42,-24.11,0.0,-0.0,127.0,-23.0,-209.53,104.0,-105.54
3890,0.0,0.0,0.0,-194.9,-29.17,0.0,0.0,129.21,-23.34,-224.07,105.86,-118.21
3900,0.0,0.0,-0.0,-189.46,-11.29,0.0,0.0,109.73,-21.99,-200.74,87.74,-113.0
3910,-0.0,0.0,-0.0,-195.07,-22.59,0.0,0.0,125.15,-22.73,-217.66,102.42,-115.24
3920,-0.0,-0.0,0.0,-193.06,-24.33,0.0,-0.0,123.22,-22.17,-217.39,101.06,-116.33
3930,0.0,0.0,-0.0,-186.51,-21.97,0.0,0.0,117.99,-22.09,-208.49,95.89,-112.59
3940,0.0,0.0,0.0,-197.48,-18.63,-0.0,0.0,125.0,-23.08,-216.11,101.92,-114.19
3950,0.0,0.0,-0.0,-197.14,-23.19,0.0,-0.0,136.42,-22.52,-220.32,113.89,-106.43
3960,0.0,-0.0,-0.0,-192.42,-19.68,0.0,-0.0,127.95,-23.09,-212.1,104.85,-107.25
3970,-0.0,-0.0,-0.0,-184.5,-23.58,0.0,0.0,121.5,-22.1,-208.08,99.41,-108.67
3980,-0.0,0.0,-0.0,-197.65,-20.8,-0.0,-0.0,125.09,-23.03,-218.45,102.05,-116.4
3990,0.0,-0.0,-0.0,-198.93,-17.18,0.0,-0.0,136.36,-23.65,-216.11,112.7,-103.4
4000,0.0,0.0,0.0,-185.68,-22.29,-0.0,0.0,123.65,-22.63,-207.97,101.02,-106.95
4010,-0.0,0.0,0.0,-191.7,-24.35,0.0,-0.0,125.08,-23.01,-216.06,102.08,-113.98
4020,-0.0,-0.0,-0.0,-185.38,-17.89,0.0,-0.0,118.17,-22.22,-203.28,95.95,-107.33
4030,0.0,0.0,0.0,-184.03,-29.3,-0.0,-0.0,130.95,-22.28,-213.34,108.68,-104.66
4040,-0.0,-0.0,0.0,-188.92,-15.77,-0.0,-0.0,122.53,-22.37,-204.7,100.15,-104.54
4050,0.0,0.0,0.0,-184.0,-16.21,-0.0,-0.0,118.37,-21.88,-200.22,96.49,-103.73
4060,0.0,0.0,0.0,-189.49,-14.31,-0.0,-0.0,114.65,-22.78,-203.8,91.87,-111.93
4070,0.0,-0.0,0.0,-195.13,-24.96,0.0,0.0,132.33,-22.99,-220.1,109.34,-110.76
4080,0.0,-0.0,-0.0,-197.56,-16.0,0.0,0.0,118.35,-22.8,-213.56,95.55,-118.01
4090,0.0,0.0,-0.0,-186.18,-35.98,-0.0,-0.0,136.04,-22.43,-222.16,113.6,-108.56
4100,0.0,-0.0,-0.0,-193.81,-29.13,0.0,0.0,131.85,-22.79,-222.94,109.06,-113.88
4110,-0.0,-0.0,-0.0,-201.39,-33.02,-0.0,0.0,141.3,-23.52,-234.41,117.78,-116.62
4120,0.0,-0.0,-0.0,-186.56,-16.1,0.0,-0.0,120.24,-21.83,-202.66,98.41,-104.25
4130,0.0,0.0,-0.0,-190.36,-27.14,0.0,-0.0,130.85,-23.08,-217.5,107.77,-109.73
4140,-0.0,-0.0,-0.0,-198.83,-35.85,0.0,-0.0,144.54,-23.51,-234.68,121.03,-113.65
4150,0.0,-0.0,0.0,-191.96,-30.03,0.0,0.0,136.33,-22.57,-221.99,113.76,-108.22
4160,0.0,0.0,-0.0,-190.05,-31.66,-0.0,0.0,129.37,-22.55,-221.71,106.82,-114.89
4170,0.0,-0.0,0.0,-194.9,-38.92,0.0,-0.0,147.82,-22.73,-233.82,125.09,-108.74
4180,0.0,0.0,-0.0,-191.27,-32.76,-0.0,0.0,133.54,-22.42,-224.03,111.12,-112.91
4190,0.0,-0.0,-0.0,-199.84,-33.77,-0.0,-0.0,138.2,-22.88,-233.61,115.32,-118.29
4200,-0.0,-0.0,0.0,-188.72,-32.31,-0.0,-0.0,131.77,-22.53,-221.02,109.24,-111.78
4210,0.0,0.0,-0.0,-200.29,-35.8,-0.0,-0.0,150.94,-23.3,-236.09,127.64,-108.45
4220,-0.0,-0.0,-0.0,-202.23,-34.77,0.0,-0.0,140.99,-23.4,-237.0,117.58,-119.42
4230,0.0,-0.0,0.0,-192.05,-45.45,0.0,0.0,153.41,-23.06,-237.5,130.36,-107.14
4240,-0.0,-0.0,0.0,-194.93,-48.28,-0.0,-0.0,149.1,-22.67,-243.21,126.43,-116.78
4250,0.0,0.0,0.0,-191.53,-32.25,-0.0,-0.0,142.04,-22.82,-223.78,119.22,-104.57
4260,0.0,0.0,0.0,-190.76,-32.04,0.0,0.0,137.08,-22.91,-222.8,114.17,-108.64
4270,-0.0,0.0,0.0,-187.7,-38.44,-0.0,0.0,140.21,-22.09,-226.14,118.12,-108.03
4280,0.0,0.0,-0.0,-189.27,-48.19,0.0,0.0,149.76,-23.17,-237.46,126.58,-110.87
4290,0.0,0.0,0.0,-187.48,-48.9,0.0,-0.0,157.15,-23.25,-236.38,133.89,-102.49
4300,-0.0,-0.0,0.0,-191.31,-33.16,-0.0,0.0,142.6,-22.79,-224.47,119.8,-104.67
4310,0.0,0.0,0.0,-192.66,-44.32,0.0,0.0,150.38,-24.06,-236.98,126.33,-110.65
4320,-0.0,-0.0,0.0,-194.84,-55.46,0.0,-0.0,163.44,-24.13,-250.3,139.31,-110.99
4330,0.0,-0.0,-0.0,-196.53,-34.89,-0.0,0.0,151.19,-23.89,-231.42,127.3,-104.12
4340,-0.0,0.0,0.0,-190.43,-52.23,-0.0,-0.0,164.5,-22.88,-242.66,141.62,-101.04
4350,0.0,-0.0,0.0,-201.13,-41.19,0.0,-0.0,155.83,-23.55,-242.31,132.28,-110.03
4360,-0.0,-0.0,-0.0,-194.48,-45.87,-0.0,0.0,152.32,-22.76,-240.34,129.55,-110.79
4370,-0.0,-0.0,0.0,-197.83,-47.2,-0.0,-0.0,154.35,-23.92,-245.03,130.43,-114.6
4380,0.0,-0.0,-0.0,-191.47,-41.23,0.0,-0.0,144.39,-22.75,-232.7,121.64,-111.06
4390,0.0,0.0,0.0,-198.9,-33.65,0.0,0.0,149.61,-23.05,-232.55,126.56,-105.99
4400,-0.0,0.0,-0.0,-193.28,-38.9,0.0,-0.0,145.78,-23.06,-232.18,122.72,-109.46
4410,0.0,-0.0,-0.0,-198.38,-34.66,-0.0,0.0,147.43,-23.33,-233.03,124.1,-108.94
4420,0.0,-0.0,-0.0,-198.16,-36.64,-0.0,-0.0,140.59,-23.37,-234.8,117.22,-117.57
4430,-0.0,-0.0,-0.0,-189.36,-47.19,-0.0,0.0,155.06,-23.04,-236.55,132.02,-104.53
4440,0.0,0.0,-0.0,-186.32,-42.29,0.0,0.0,143.9,-22.26,-228.61,121.64,-106.97
4450,0.0,-0.0,-0.0,-195.67,-36.46,-0.0,-0.0,143.66,-22.92,-232.13,120.74,-111.39
4460,-0.0,-0.0,-0.0,-195.95,-43.82,-0.0,0.0,145.32,-23.05,-239.76,122.27,-117.49
4470,0.0,-0.0,0.0,-186.23,-52.42,-0.0,-0.0,159.4,-22.56,-238.65,136.84,-101.81
4480,-0.0,0.0,0.0,-193.48,-31.47,0.0,-0.0,139.86,-22.92,-224.95,116.93,-108.02
4490,0.0,-0.0,0.0,-193.01,-48.36,0.0,-0.0,152.28,-22.6,-241.36,129.68,-111.68
4500,-0.0,-0.0,0.0,-193.8,-50.47,-0.0,-0.0,158.27,-23.09,-244.27,135.18,-109.09
4510,0.0,0.0,0.0,-194.99,-47.43,-0.0,-0.0,148.83,-22.7,-242.42,126.14,-116.28
4520,-0.0,0.0,-0.0,-190.66,-48.13,-0.0,-0.0,148.23,-22.72,-238.79,125.51,-113.28
4530,-0.0,0.0,-0.0,-194.88,-47.19,0.0,0.0,155.14,-22.62,-242.07,132.52,-109.55
4540,0.0,-0.0,-0.0,-192.08,-55.79,0.0,-0.0,164.19,-23.05,-247.86,141.15,-106.72
4550,-0.0,-0.0,-0.0,-190.82,-44.25,0.0,0.0,151.95,-22.66,-235.07,129.29,-105.78
4560,0.0,-0.0,-0.0,-193.17,-45.22,-0.0,-0.0,153.49,-23.24,-238.39,130.25,-108.14
4570,0.0,0.0,-0.0,-188.45,-42.17,0.0,0.0,153.74,-22.74,-230.62,131.0,-99.62
4580,0.0,0.0,0.0,-192.77,-46.1,0.0,-0.0,151.97,-22.97,-238.87,129.0,-109.87
4590,0.0,-0.0,-0.0,-181.52,-46.63,0.0,-0.0,147.17,-22.12,-228.15,125.05,-103.11
4600,0.0,0.0,0.0,-186.09,-44.99,0.0,0.0,145.59,-22.08,-231.08,123.51,-107.58
4610,-0.0,-0.0,-0.0,-193.58,-41.05,-0.0,0.0,148.31,-22.63,-234.62,125.68,-108.94
4620,-0.0,0.0,0.0,-189.32,-48.59,-0.0,-0.0,150.94,-22.22,-237.9,128.73,-109.18
4630,0.0,0.0,-0.0,-188.35,-44.69,-0.0,0.0,143.08,-22.54,-233.04,120.54,-112.49
4640,0.0,-0.0,-0.0,-183.16,-46.78,0.0,0.0,144.29,-22.3,-229.94,121.99,-107.95
4650,-0.0,0.0,-0.0,-183.86,-40.53,0.0,-0.0,136.84,-21.84,-224.39,115.0,-109.39
4660,-0.0,0.0,0.0,-194.66,-42.79,0.0,-0.0,151.29,-23.1,-237.45,128.2,-109.25
4670,0.0,-0.0,0.0,-188.81,-40.54,0.0,-0.0,147.93,-23.02,-229.35,124.91,-104.44
4680,-0.0,-0.0,-0.0,-188.05,-49.01,0.0,-0.0,153.09,-23.12,-237.06,129.97,-107.09
4690,-0.0,-0.0,0.0,-193.91,-44.93,0.0,-0.0,144.36,-22.66,-238.83,121.71,-117.12
4700,-0.0,-0.0,0.0,-186.12,-29.51,-0.0,-0.0,145.73,-22.92,-215.63,122.81,-92.82
4710,0.0,0.0,0.0,-190.98,-27.15,-0.0,0.0,133.89,-22.76,-218.13,111.13,-107.0
4720,0.0,0.0,0.0,-190.16,-42.57,-0.0,0.0,151.34,-22.37,-232.73,128.96,-103.77
4730,-0.0,-0.0,-0.0,-189.45,-49.08,-0.0,-0.0,150.82,-22.5,-238.53,128.32,-110.21
4740,0.0,-0.0,0.0,-191.89,-46.07,0.0,0.0,148.13,-23.1,-237.96,125.04,-112.93
4750,-0.0,-0.0,-0.0,-180.96,-41.9,0.0,0.0,137.7,-22.52,-222.86,115.17,-107.69
4760,0.0,0.0,0.0,-189.98,-48.85,0.0,0.0,152.97,-23.69,-238.83,129.27,-109.55
4770,-0.0,0.0,0.0,-197.96,-49.8,-0.0,-0.0,155.76,-23.96,-247.76,131.8,-115.96
4780,-0.0,-0.0,-0.0,-190.4,-49.02,0.0,-0.0,155.3,-23.84,-239.42,131.46,-107.95
4790,0.0,-0.0,-0.0,-191.86,-46.56,-0.0,-0.0,152.69,-23.12,-238.42,129.57,-108.85
4800,0.0,-0.0,0.0,-194.4,-53.7,-0.0,0.0,155.23,-23.35,-248.09,131.88,-116.22
4810,0.0,0.0,0.0,-191.14,-40.89,-0.0,-0.0,150.09,-23.3,-232.03,126.79,-105.24
4820,0.0,-0.0,0.0,-193.96,-35.56,0.0,0.0,142.56,-23.83,-229.52,118.73,-110.79
4830,0.0,-0.0,0.0,-191.22,-32.39,-0.0,0.0,138.51,-22.71,-223.62,115.8,-107.82
4840,-0.0,0.0,-0.0,-193.23,-44.33,0.0,-0.0,149.96,-23.14,-237.56,126.82,-110.74
4850,-0.0,-0.0,0.0,-194.47,-46.6,0.0,-0.0,149.31,-23.46,-241.07,125.85,-115.21
4860,0.0,-0.0,-0.0,-199.04,-43.22,0.0,0.0,154.38,-23.24,-242.26,131.13,-111.13
4870,0.0,-0.0,-0.0,-192.43,-55.28,0.0,0.0,158.29,-23.45,-247.71,134.84,-112.87
4880,0.0,0.0,-0.0,-200.0,-49.76,-0.0,-0.0,147.16,-23.27,-249.76,123.88,-125.88
4890,-0.0,-0.0,-0.0,-192.26,-41.32,-0.0,0.0,138.04,-22.23,-233.58,115.81,-117.77
4900,-0.0,-0.0,-0.0,-195.36,-35.14,0.0,0.0,139.4,-22.78,-230.5,116.61,-113.89
4910,0.0,-0.0,0.0,-190.17,-30.45,0.0,0.0,123.69,-22.12,-220.62,101.57,-119.05
4920,0.0,-0.0,0.0,-193.51,-35.14,0.0,-0.0,136.1,-22.99,-228.65,113.11,-115.54
4930,-0.0,-0.0,-0.0,-194.79,-37.71,0.0,0.0,139.71,-22.99,-232.5,116.71,-115.79
4940,-0.0,-0.0,-0.0,-198.69,-33.82,0.0,0.0,143.25,-23.78,-232.5,119.47,-113.03
4950,-0.0,-0.0,-0.0,-198.85,-40.08,0.0,0.0,144.15,-23.63,-238.93,120.52,-118.41
4960,0.0,0.0,-0.0,-197.49,-39.34,0.0,0.0,146.3,-23.03,-236.83,123.27,-113.55
4970,0.0,0.0,-0.0,-188.9,-47.29,0.0,0.0,152.98,-23.81,-236.2,129.17,-107.03
4980,0.0,-0.0,0.0,-195.43,-32.75,0.0,-0.0,143.48,-23.57,-228.18,119.92,-108.26
4990,0.0,0.0,-0.0,-198.49,-47.64,-0.0,0.0,157.82,-23.55,-246.13,134.27,-111.86
5000,0.0,-0.0,0.0,-200.98,-39.45,-0.0,-0.0,148.72,-23.4,-240.43,125.33,-115.1
5010,-0.0,0.0,-0.0,-198.57,-44.32,0.0,0.0,150.23,-23.37,-242.89,126.85,-116.03
5020,0.0,-0.0,-0.0,-193.8,-36.46,0.0,0.0,142.42,-23.26,-230.26,119.17,-111.09
5030,0.0,-0.0,-0.0,-196.94,-43.54,0.0,0.0,150.24,-23.44,-240.48,126.8,-113.67
5040,0.0,0.0,-0.0,-193.3,-34.5,0.0,0.0,143.24,-23.46,-227.79,119.78,-108.01
5050,-0.0,0.0,-0.0,-188.39,-35.86,0.0,-0.0,143.58,-22.8,-224.24,120.78,-103.47
5060,0.0,-0.0,0.0,-190.98,-47.45,-0.0,-0.0,146.53,-22.2,-238.43,124.33,-114.1
5070,0.0,0.0,-0.0,-192.98,-36.38,-0.0,0.0,141.94,-22.76,-229.36,119.18,-110.18
5080,0.0,0.0,0.0,-178.4,-41.36,-0.0,0.0,137.83,-22.15,-219.76,115.69,-104.08
5090,-0.0,-0.0,-0.0,-187.24,-41.83,-0.0,-0.0,135.93,-22.33,-229.07,113.6,-115.47
5100,0.0,-0.0,-0.0,-182.61,-36.35,0.0,0.0,136.18,-21.89,-218.96,114.29,-104.67
5110,0.0,-0.0,0.0,-184.87,-42.58,-0.0,0.0,142.54,-22.44,-227.45,120.1,-107.35
5120,0.0,0.0,0.0,-184.04,-44.67,-0.0,-0.0,136.01,-21.85,-228.71,114.16,-114.56
5130,0.0,0.0,0.0,-191.13,-32.28,-0.0,-0.0,140.11,-22.79,-223.41,117.32,-106.09
5140,-0.0,0.0,-0.0,-193.27,-39.8,0.0,0.0,141.92,-22.72,-233.07,119.2,-113.87
5150,-0.0,0.0,0.0,-197.07,-34.6,0.0,0.0,134.12,-23.41,-231.67,110.71,-120.96
5160,-0.0,0.0,-0.0,-196.29,-51.32,-0.0,0.0,153.66,-23.51,-247.61,130.15,-117.47
5170,-0.0,-0.0,0.0,-191.15,-34.98,-0.0,0.0,133.6,-22.72,-226.13,110.88,-115.25
5180,-0.0,0.0,0.0,-192.15,-37.54,-0.0,0.0,135.56,-22.82,-229.69,112.74,-116.95
5190,0.0,-0.0,-0.0,-197.62,-42.47,0.0,0.0,146.66,-23.78,-240.08,122.88,-117.2
5200,0.0,-0.0,-0.0,-189.45,-45.67,0.0,-0.0,152.25,-23.25,-235.13,129.0,-106.13
5210,0.0,0.0,-0.0,-189.21,-41.76,-0.0,0.0,144.23,-22.57,-230.96,121.66,-109.3
5220,-0.0,0.0,-0.0,-190.8,-41.98,-0.0,0.0,142.25,-23.11,-232.78,119.14,-113.64
5230,0.0,0.0,-0.0,-189.72,-40.65,0.0,-0.0,136.3,-22.91,-230.37,113.38,-116.99
5240,-0.0,-0.0,0.0,-197.95,-45.77,0.0,-0.0,150.18,-23.69,-243.73,126.49,-117.24
5250,-0.0,0.0,-0.0,-190.5,-33.0,0.0,0.0,141.69,-23.29,-223.5,118.4,-105.1
5260,-0.0,-0.0,0.0,-195.2,-31.83,0.0,-0.0,136.68,-23.35,-227.03,113.33,-113.7
5270,-0.0,0.0,0.0,-192.39,-40.83,-0.0,0.0,136.52,-22.88,-233.22,113.65,-119.58
5280,-0.0,-0.0,0.0,-186.27,-33.26,0.0,-0.0,141.48,-23.87,-219.52,117.61,-101.92
5290,-0.0,-0.0,-0.0,-197.56,-33.14,0.0,-0.0,142.28,-23.29,-230.69,118.98,-111.71
5300,0.0,-0.0,-0.0,-192.86,-37.03,-0.0,-0.0,150.29,-23.16,-229.89,127.13,-102.77
5310,-0.0,-0.0,-0.0,-184.36,-31.43,-0.0,-0.0,135.14,-22.74,-215.78,112.4,-103.38
5320,0.0,0.0,-0.0,-186.83,-36.73,0.0,0.0,135.05,-22.89,-223.55,112.16,-111.39
5330,-0.0,-0.0,-0.0,-186.06,-34.21,-0.0,0.0,132.08,-22.57,-220.27,109.51,-110.76
5340,0.0,-0.0,-0.0,-193.17,-38.12,-0.0,0.0,144.65,-22.92,-231.29,121.74,-109.56
5350,0.0,0.0,-0.0,-179.99,-36.96,-0.0,-0.0,129.75,-21.64,-216.95,108.11,-108.84
5360,-0.0,0.0,0.0,-185.63,-24.47,0.0,0.0,126.03,-22.2,-210.09,103.83,-106.26
5370,-0.0,0.0,0.0,-183.16,-27.4,0.0,-0.0,127.67,-22.34,-210.55,105.34,-105.22
5380,-0.0,-0.0,0.0,-191.68,-30.81,0.0,0.0,141.26,-23.37,-222.49,117.89,-104.6
5390,-0.0,-0.0,0.0,-191.01,-35.84,0.0,0.0,141.07,-23.12,-226.85,117.96,-108.89
5400,0.0,0.0,-0.0,-194.14,-29.85,-0.0,-0.0,138.91,-23.09,-224.0,115.83,-108.17
5410,0.0,0.0,0.0,-186.91,-28.73,-0.0,-0.0,125.62,-21.97,-215.64,103.66,-111.98
5420,0.0,-0.0,-0.0,-189.38,-27.48,-0.0,-0.0,137.36,-22.88,-216.87,114.49,-102.38
5430,-0.0,-0.0,-0.0,-183.1,-34.44,-0.0,-0.0,131.01,-22.48,-217.54,108.53,-109.01
5440,0.0,-0.0,-0.0,-191.9,-27.4,0.0,-0.0,132.18,-23.02,-219.3,109.16,-110.13
5450,0.0,-0.0,-0.0,-189.56,-32.62,-0.0,-0.0,136.44,-22.7,-222.18,113.74,-108.44
5460,0.0,0.0,-0.0,-190.41,-30.33,0.0,0.0,143.96,-23.32,-220.74,120.65,-100.09
5470,0.0,-0.0,0.0,-185.55,-25.68,0.0,0.0,133.03,-22.96,-211.22,110.06,-101.16
5480,-0.0,-0.0,0.0,-194.84,-24.24,0.0,-0.0,136.7,-23.43,-219.07,113.27,-105.8
5490,0.0,0.0,0.0,-184.49,-18.75,-0.0,0.0,124.01,-22.21,-203.24,101.8,-101.43
5500,0.0,0.0,-0.0,-179.64,-30.66,0.0,-0.0,136.81,-22.89,-210.29,113.92,-96.38
5510,-0.0,0.0,-0.0,-190.11,-18.9,-0.0,-0.0,128.9,-23.15,-209.0,105.75,-103.25
5520,0.0,0.0,0.0,-190.48,-26.38,0.0,0.0,128.46,-23.01,-216.86,105.45,-111.41
5530,-0.0,-0.0,-0.0,-197.22,-28.81,-0.0,0.0,132.99,-23.03,-226.03,109.96,-116.07
5540,-0.0,-0.0,-0.0,-200.01,-25.95,0.0,0.0,140.93,-24.05,-225.96,116.89,-109.07
5550,-0.0,-0.0,0.0,-199.74,-27.96,0.0,-0.0,144.05,-23.57,-227.71,120.47,-107.23
5560,0.0,0.0,0.0,-198.71,-26.48,-0.0,0.0,144.36,-23.73,-225.19,120.63,-104.56
5570,-0.0,-0.0,0.0,-186.86,-19.34,0.0,-0.0,129.76,-22.98,-206.2,106.78,-99.42
5580,0.0,0.0,0.0,-187.21,-26.57,-0.0,-0.0,135.0,-22.2,-213.78,112.81,-100.97
5590,0.0,0.0,-0.0,-187.08,-13.59,-0.0,-0.0,125.65,-23.22,-200.66,102.43,-98.23
5600,-0.0,0.0,0.0,-190.46,-18.87,0.0,0.0,126.15,-23.65,-209.33,102.5,-106.82
5610,0.0,-0.0,0.0,-184.72,-27.03,-0.0,0.0,134.48,-22.91,-211.75,111.58,-100.17
5620,-0.0,-0.0,0.0,-189.35,-21.97,-0.0,0.0,133.4,-22.9,-211.32,110.5,-100.83
5630,-0.0,0.0,-0.0,-185.22,-30.92,-0.0,0.0,134.61,-22.62,-216.14,111.99,-104.15
5640,-0.0,0.0,-0.0,-189.59,-26.67,0.0,-0.0,135.88,-22.81,-216.26,113.07,-103.19
5650,0.0,-0.0,0.0,-197.24,-34.14,-0.0,0.0,149.61,-23.95,-231.38,125.66,-105.72
5660,0.0,-0.0,0.0,-195.58,-23.14,0.0,0.0,140.51,-22.95,-218.72,117.56,-101.16
5670,0.0,0.0,-0.0,-189.64,-30.12,0.0,0.0,132.43,-23.5,-219.76,108.93,-110.83
5680,-0.0,0.0,-0.0,-192.26,-24.17,-0.0,0.0,132.4,-23.48,-216.43,108.92,-107.51
5690,0.0,0.0,0.0,-193.98,-27.14,0.0,0.0,126.74,-23.14,-221.12,103.6,-117.52
5700,-0.0,-0.0,-0.0,-187.92,-27.74,0.0,-0.0,127.82,-22.89,-215.66,104.93,-110.73
5710,-0.0,-0.0,0.0,-192.15,-24.47,-0.0,-0.0,122.66,-22.85,-216.62,99.81,-116.81
5720,0.0,-0.0,-0.0,-191.49,-16.21,0.0,0.0,124.39,-23.58,-207.7,100.81,-106.9
5730,0.0,0.0,0.0,-192.1,-22.85,-0.0,-0.0,120.87,-22.5,-214.94,98.37,-116.57
5740,-0.0,0.0,-0.0,-198.18,-31.3,0.0,0.0,140.68,-23.67,-229.49,117.01,-112.48
5750,-0.0,0.0,-0.0,-193.51,-38.74,-0.0,0.0,142.32,-23.35,-232.26,118.97,-113.28
5760,-0.0,0.0,0.0,-188.61,-30.49,-0.0,-0.0,126.37,-22.33,-219.1,104.04,-115.06
5770,-0.0,0.0,-0.0,-191.3,-19.91,0.0,-0.0,122.37,-22.98,-211.21,99.39,-111.82
5780,0.0,0.0,-0.0,-198.27,-22.19,0.0,-0.0,126.63,-23.42,-220.46,103.22,-117.24
5790,0.0,0.0,-0.0,-190.0,-21.18,0.0,-0.0,126.69,-23.6,-211.18,103.09,-108.09
5800,0.0,-0.0,-0.0,-187.7,-22.38,-0.0,-0.0,125.65,-23.01,-210.08,102.64,-107.44
5810,-0.0,0.0,0.0,-187.48,-18.13,0.0,-0.0,129.91,-23.45,-205.61,106.46,-99.15
